File Name,Risk Reward_5,Risk Reward_10,Risk Reward_15
PWR.csv,12.267474994995844,56.98012800819911,25.19099255921334
STRL.csv,14.518341939777418,114.3501130981313,34.602732227127106
GRBK.csv,15.607296242197515,38.78718110300444,42.75543448394173
IESC.csv,16.268928059909282,-5.626431794882662,-7.030866058941124
FIX.csv,16.530400648283848,28.59644121438597,22.74063840401477
MHO.csv,16.8101638383934,39.3860183635398,26.76158962016629
EME.csv,16.930708709501438,34.4177177323445,25.295618457792397
DHI.csv,16.981716117252308,27.067956508765523,22.524856096068177
LENB.csv,18.170753818936277,28.532541526363108,24.049027584525135
MTH.csv,18.24785053517365,33.57755070518621,25.951943714481416
PHM.csv,18.45046964091451,38.66190558452925,28.181203082838184
KBR.csv,18.8243543174601,87.11411222090874,38.61210055372023
LEN.csv,19.16838950394524,28.92072312704924,24.668744278239554
ESOA.csv,19.675365142621317,-3.250001944711068,-5.166449353012776
NVR.csv,21.20756144786465,21.41646547546844,21.61170963277004
TOL.csv,22.47770935420922,53.97765452835508,34.52112924582038
BZH.csv,22.523041969707204,34.38515399720571,32.87730746284853
KBH.csv,22.72842423334173,51.76036591137129,35.28860697513232
NOA.csv,27.361843643869967,35.34445255926867,32.416913204545686
DY.csv,28.69280661276449,24.94850964212714,26.348369402622016
HOV.csv,29.05075115782598,75.91179192201436,47.5073294899269
MDC.csv,30.532378561053694,98.079452174005,52.55563531798411
MTZ.csv,31.707703815437803,31.37198385392888,31.45345120913173
PRIM.csv,33.224919169514465,-20.76972667324315,-28.018288894561326
DCO.csv,40.52637968176485,40.710559493280726,40.60394941486977
FLR.csv,41.1136845833741,260.64646408887864,73.94178781948729
ORN.csv,44.13428910061004,236.47311999049745,84.42710367854308
GVA.csv,46.265622273004674,105.33561765319033,70.10254449107572
GLDD.csv,58.37682362644499,45.69035728143653,48.53891925448116
TPC.csv,73.82911394961639,111.10120864341478,92.82350346509224
IMAX.csv,88.95000142674377,28.848672561141388,40.12222924073969
LEU.csv,110.06519150702604,44.166942352043854,52.5410197854723
MTRX.csv,127.90857007050322,39.13040689832796,53.47252698411135
UFI.csv,-135.8098980849489,30.845371152135225,45.5082463884176
CHCI.csv,-6.787550392447103,-7.850937847606617,-7.496087348869464
